PROCEDURE_CODE	Q12012	Q12013	Q12014	Q12015	Q12016	Q22012	Q22013	Q22014	Q22015	Q22016	Q32012	Q32013	Q32014	Q32015	Q32016	Q42012	Q42013	Q42014	Q42015	Q42016
95800	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
95806	0	1	1	0	0	1	0	0	1	0	1	14	1	0	0	1	14	1	0	0
A4253	3415047	0	0	0	0	3400337	0	0	0	0	3349524	0	0	0	0	0	0	0	0	0
A4256	1115736	0	0	0	0	1113214	0	0	0	0	1098443	0	0	0	0	0	0	0	0	0
A4258	583187	0	0	0	0	586441	0	0	0	0	551716	0	0	0	0	0	0	0	0	0
A4259	1993005	0	0	0	0	1961657	0	0	0	0	1932340	0	0	0	0	0	0	0	0	0
A4310	16494	16083	15841	15929	0	16418	16407	15662	15577	0	16451	16333	16163	0	0	16468	15769	16057	0	0
A4311	4198	3389	2994	2982	0	3881	3156	2894	3124	0	3483	3352	2904	0	0	3523	3286	2934	0	0
A4314	38023	33401	31743	28788	0	37626	33527	30823	28515	0	36658	33438	30312	0	0	35953	32553	29949	0	0
A4320	4356	4107	4077	3347	0	4143	4112	3530	3274	0	4136	4506	3592	0	0	3941	4235	3358	0	0
A4323	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
A4326	1367	1867	2072	2376	0	1381	1815	2266	2235	0	1558	1902	2198	0	0	1684	2083	2453	0	0
A4338	24497	23743	23146	22052	0	23884	24071	22956	21852	0	24332	23925	23122	0	0	24002	23132	22620	0	0
A4340	3772	3806	3401	3538	0	3827	3768	3575	3702	0	3817	3690	3634	0	0	3831	3519	3576	0	0
A4344	5900	6264	5662	5559	0	6046	6112	5782	5286	0	6124	6152	5796	0	0	6255	5835	5725	0	0
A4349	30044	29192	27341	25625	0	30090	28603	26937	25429	0	29833	28630	26739	0	0	29873	28136	26185	0	0
A4351	99177	107602	110500	117209	0	102453	109466	112776	120328	0	106092	113354	117840	0	0	108263	111704	120027	0	0
A4352	21361	24517	27110	30700	0	21922	25654	28435	32104	0	23319	27015	29907	0	0	24381	27001	30888	0	0
A4353	17389	18413	18421	18198	0	17635	18845	18311	18477	0	18317	19270	18558	0	0	18451	18658	18372	0	0
A4354	1497	1705	1502	1332	0	1573	1788	1571	1381	0	1601	1639	1543	0	0	1678	1629	1506	0	0
A4357	103344	101187	100252	97927	0	103593	101968	100442	98305	0	103498	103315	101335	0	0	105019	102281	101431	0	0
A4358	58813	57521	54098	51324	0	58497	57802	53569	51269	0	58861	57143	53612	0	0	58746	55389	52062	0	0
A4362	4237	12484	17015	19214	0	5069	16440	19565	19587	0	7388	17416	20289	0	0	9388	17736	20940	0	0
A4385	34109	37175	40423	40837	0	35907	39117	41266	42004	0	36977	41237	41891	0	0	39217	42458	42597	0	0
A4389	4711	4801	4971	4858	0	4936	5119	5121	5076	0	5028	5272	5331	0	0	5235	5394	5266	0	0
A4406	48231	45236	42235	39348	0	48748	45850	42065	39894	0	48581	46321	42426	0	0	50007	46265	42457	0	0
A4407	38679	38774	39189	38614	0	40328	40209	40161	39634	0	40804	41504	40706	0	0	42473	42044	41254	0	0
A4409	36541	38180	39764	39494	0	37929	39962	41104	40465	0	39376	41432	41500	0	0	41110	42228	41666	0	0
A4414	57691	53710	49936	46496	0	58564	54216	50341	47201	0	57958	54312	50393	0	0	58961	54125	50142	0	0
A4419	19035	19019	19201	18927	0	19597	19394	19515	19085	0	19698	19851	19797	0	0	20337	20042	19906	0	0
A4424	6770	6877	7334	7715	0	6807	7228	7755	8066	0	7141	7634	8076	0	0	7391	7754	8138	0	0
A4425	26992	28642	29973	30335	0	28243	30082	30803	31254	0	29217	31112	31696	0	0	30864	31746	31980	0	0
A4430	6167	6217	6322	6143	0	6522	6451	6522	6167	0	6506	6636	6607	0	0	6802	6709	6637	0	0
A4432	23635	23687	23563	23091	0	24629	24489	24301	23689	0	25152	25292	24496	0	0	25925	25545	24756	0	0
A4452	48878	0	0	0	0	47567	0	0	0	0	46975	0	0	0	0	0	0	0	0	0
A4483	0	0	666	592	0	0	0	636	614	0	0	590	609	0	0	0	638	520	0	0
A4490	31	100	45	29	0	55	80	29	19	0	60	39	41	0	0	62	77	17	0	0
A4495	285	437	681	367	0	273	418	660	316	0	217	507	517	0	0	283	633	228	0	0
A4500	762	632	640	553	0	715	736	722	533	0	696	727	627	0	0	606	661	525	0	0
A4510	386	413	309	165	0	602	426	475	446	0	404	353	536	0	0	233	406	290	0	0
A4554	17456	16274	16196	19053	0	18391	17260	14542	17555	0	17651	17786	15700	0	0	16974	16851	16486	0	0
A4580	164	33	18	9	0	184	23	19	21	0	106	26	19	0	0	23	15	12	0	0
A4590	82	15	15	5	0	101	8	12	3	0	61	12	7	0	0	13	6	11	0	0
A4595	121954	0	0	0	0	121867	0	0	0	0	115782	0	0	0	0	0	0	0	0	0
A4604	0	61930	86869	134381	0	0	69982	96585	149304	0	0	69204	108574	0	0	56688	83274	124614	0	0
A4623	0	0	16241	16311	0	0	0	16372	16294	0	0	16001	16568	0	0	0	16480	16866	0	0
A4624	13676	0	13259	13123	0	13390	0	12892	12857	0	12862	12842	13058	0	0	0	13159	13140	0	0
A4625	0	0	680	479	0	0	0	655	462	0	0	772	575	0	0	0	689	536	0	0
A4629	16672	0	16558	16414	0	16535	0	16440	16481	0	16223	16171	16580	0	0	0	16281	16738	0	0
A5063	59896	56279	53344	50197	0	60772	57447	54243	50699	0	60797	57873	54126	0	0	61999	57993	53698	0	0
A5102	1567	1499	1466	1370	0	1627	1478	1412	1329	0	1598	1541	1483	0	0	1674	1644	1467	0	0
A5105	487	355	375	371	0	494	361	405	355	0	455	385	384	0	0	411	371	373	0	0
A6010	904	0	0	0	0	935	0	0	0	0	1230	0	0	0	0	0	0	0	0	0
A6011	538	295	443	369	0	430	357	315	323	0	406	391	356	0	0	348	402	345	0	0
A6021	27629	0	0	0	0	23897	0	0	0	0	21610	0	0	0	0	0	0	0	0	0
A6022	1190	849	1300	1373	0	1787	688	1334	1500	0	1887	1545	1494	0	0	1765	1318	1246	0	0
A6023	151	224	121	150	0	206	265	172	179	0	218	148	187	0	0	248	108	138	0	0
A6024	66	45	58	76	0	62	53	62	63	0	41	70	79	0	0	38	57	110	0	0
A6196	21803	0	0	0	0	20164	0	0	0	0	20100	0	0	0	0	0	0	0	0	0
A6197	8480	0	0	0	0	8631	0	0	0	0	9276	0	0	0	0	0	0	0	0	0
A6198	24	36	31	70	0	46	29	49	142	0	35	42	71	0	0	34	18	84	0	0
A6199	3573	3296	3781	3811	0	3643	3487	4005	4032	0	3737	3859	4327	0	0	3563	3957	4012	0	0
A6203	1566	1577	1792	2177	0	1691	1815	1922	2792	0	1719	1879	2187	0	0	1540	1741	2257	0	0
A6204	482	491	430	319	0	391	529	388	304	0	455	459	428	0	0	387	395	438	0	0
A6205	0	8	7	4	0	4	10	5	7	0	10	4	8	0	0	5	9	5	0	0
A6206	160	170	186	182	0	207	177	189	185	0	200	183	184	0	0	150	156	187	0	0
A6207	904	1047	1315	1701	0	962	1160	1584	1904	0	1070	1348	1631	0	0	997	1428	1550	0	0
A6208	23	31	15	18	0	26	24	6	26	0	21	29	5	0	0	33	28	9	0	0
A6209	25075	0	0	0	0	21717	0	0	0	0	20549	0	0	0	0	0	0	0	0	0
A6210	5254	0	0	0	0	5203	0	0	0	0	5151	0	0	0	0	0	0	0	0	0
A6211	765	660	812	929	0	688	708	868	946	0	746	852	957	0	0	776	873	932	0	0
A6212	57257	0	0	0	0	51710	0	0	0	0	47433	0	0	0	0	0	0	0	0	0
A6213	735	697	713	984	0	674	707	746	1011	0	763	771	827	0	0	673	767	899	0	0
A6214	214	348	503	735	0	220	408	482	748	0	282	432	440	0	0	327	435	572	0	0
A6215	18	35	21	34	0	23	45	22	34	0	32	21	20	0	0	26	36	28	0	0
A6222	18833	0	0	0	0	16915	0	0	0	0	17465	0	0	0	0	0	0	0	0	0
A6223	4179	4397	4833	4878	0	4438	4515	4806	5106	0	4587	4858	5347	0	0	4475	4885	5027	0	0
A6224	535	385	564	771	0	457	410	739	827	0	440	534	782	0	0	384	585	768	0	0
A6231	5079	4078	4522	3756	0	4801	4383	4353	3525	0	4376	4838	3722	0	0	3999	4293	3173	0	0
A6232	39	42	68	47	0	50	46	89	58	0	58	52	51	0	0	56	62	53	0	0
A6233	15	20	18	17	0	22	143	16	29	0	18	73	17	0	0	21	26	25	0	0
A6234	7056	6839	6683	6423	0	6960	6847	6601	5985	0	7020	7081	6743	0	0	6822	6634	6186	0	0
A6235	1236	1136	969	764	0	1204	986	1005	612	0	1083	1034	923	0	0	1124	1003	876	0	0
A6236	216	175	131	129	0	268	111	152	116	0	207	164	116	0	0	190	148	122	0	0
A6237	1629	1298	1289	1126	0	1587	1457	1206	1041	0	1420	1369	1248	0	0	1323	1307	1121	0	0
A6238	490	351	274	309	0	445	288	303	295	0	432	328	319	0	0	435	296	314	0	0
A6239	2	2	1	1	0	3	5	0	0	0	2	5	3	0	0	6	3	0	0	0
A6240	1611	2337	2963	1996	0	2047	3027	3308	878	0	2214	3305	3720	0	0	2256	2901	3490	0	0
A6241	35	27	39	45	0	20	35	33	38	0	21	39	46	0	0	13	41	40	0	0
A6242	1843	1249	1105	1453	0	1654	1347	1455	1332	0	1484	1357	1645	0	0	1349	1328	1511	0	0
A6243	215	169	143	177	0	197	241	150	241	0	223	231	124	0	0	171	190	129	0	0
A6244	11	3	10	12	0	9	7	14	11	0	8	5	9	0	0	5	3	6	0	0
A6245	31	106	94	32	0	38	104	111	34	0	64	147	92	0	0	81	130	60	0	0
A6246	12	11	28	1	0	21	6	16	7	0	10	2	8	0	0	7	5	8	0	0
A6247	16	13	7	54	0	17	12	27	35	0	7	5	30	0	0	12	8	36	0	0
A6248	10460	9463	10850	9243	0	9545	10176	11117	9097	0	9261	10653	10290	0	0	9070	10308	9212	0	0
A6251	3416	2667	1909	1813	0	3017	2674	1793	1793	0	2854	3095	1803	0	0	2757	2042	1776	0	0
A6252	11612	0	0	0	0	11883	0	0	0	0	12276	0	0	0	0	0	0	0	0	0
A6253	5868	0	0	0	0	5740	0	0	0	0	5918	0	0	0	0	0	0	0	0	0
A6254	248	241	259	238	0	262	232	283	296	0	244	242	431	0	0	258	248	275	0	0
A6255	109	120	152	71	0	123	102	132	70	0	121	120	115	0	0	128	208	95	0	0
A6256	1	0	3	10	0	1	1	5	5	0	3	2	4	0	0	0	6	9	0	0
A6257	3020	3109	2837	2770	0	3003	3115	2767	2701	0	3016	2962	2870	0	0	2877	2985	2671	0	0
A6258	3150	3334	3118	3161	0	3250	3404	3149	3163	0	3388	3514	3303	0	0	3343	3390	3240	0	0
A6259	295	285	213	234	0	318	261	215	195	0	313	310	266	0	0	300	253	231	0	0
A6266	9412	0	0	0	0	9280	0	0	0	0	10382	0	0	0	0	0	0	0	0	0
A6446	29070	0	0	0	0	27683	0	0	0	0	26865	0	0	0	0	0	0	0	0	0
A6530	10764	10871	10800	10777	0	12245	12887	13232	13285	0	12202	12629	13542	0	0	12182	11989	12629	0	0
A6531	5560	5510	5077	4455	0	5747	6145	5713	5102	0	5992	6101	5572	0	0	6457	6119	5423	0	0
A6532	836	671	542	662	0	870	614	602	706	0	833	616	639	0	0	771	580	563	0	0
A6533	3190	3049	2873	3018	0	3407	3386	3456	3663	0	3383	3286	3485	0	0	3301	3294	3613	0	0
A6534	883	778	701	628	0	909	952	851	762	0	905	945	818	0	0	995	904	935	0	0
A6535	78	82	75	86	0	83	76	76	72	0	88	86	71	0	0	77	86	78	0	0
A6536	272	344	241	161	0	252	310	246	182	0	315	280	238	0	0	367	282	234	0	0
A6537	65	48	36	36	0	71	52	48	62	0	53	45	38	0	0	63	47	46	0	0
A6538	5	10	4	3	0	12	13	9	3	0	3	8	6	0	0	6	7	3	0	0
A6539	467	483	451	489	0	493	511	494	513	0	478	524	492	0	0	613	574	630	0	0
A6540	165	123	123	114	0	162	185	146	146	0	156	145	127	0	0	203	160	146	0	0
A6541	10	21	7	1	0	11	23	8	9	0	17	9	9	0	0	19	27	10	0	0
A6544	4	7	3	2	0	3	1	4	3	0	2	1	3	0	0	2	2	2	0	0
A6545	1681	2179	3058	3620	0	1953	2653	3577	4200	0	2205	3048	3787	0	0	2158	3261	3635	0	0
A6549	3245	3244	3263	3360	0	3711	4087	4124	4177	0	3861	3950	4456	0	0	4194	4441	4590	0	0
A6550	38394	35956	34292	32550	0	39856	37643	36010	35861	0	37660	38351	36255	0	0	38107	37983	35367	0	0
A7000	46485	45358	44421	42970	0	47094	46662	45550	45950	0	45436	47892	46504	0	0	46331	47671	45236	0	0
A7003	288599	0	0	0	0	268760	0	0	0	0	262011	0	0	0	0	0	0	0	0	0
A7005	137740	0	0	0	0	124371	0	0	0	0	114572	0	0	0	0	0	0	0	0	0
A7027	0	3525	3165	2900	0	0	3543	3133	2846	0	0	3159	3064	0	0	3639	3250	3109	0	0
A7028	0	2763	2750	2638	0	0	2829	2713	2635	0	0	2652	2824	0	0	2743	2769	2766	0	0
A7029	0	3116	2928	2706	0	0	3212	2902	2646	0	0	2951	2889	0	0	3106	3021	2860	0	0
A7030	201999	211470	220635	261173	0	205941	220045	237187	276260	0	202490	208338	252106	0	0	211456	225040	263618	0	0
A7031	141953	157829	187043	235694	0	153707	165938	202117	252598	0	146554	163346	219414	0	0	156477	184486	233365	0	0
A7032	136058	138070	158522	185212	0	140928	146388	162684	194891	0	133023	142046	174663	0	0	138736	160333	186411	0	0
A7033	108218	114697	124161	154020	0	115520	122167	134728	162876	0	110931	115033	146292	0	0	117748	126711	156777	0	0
A7034	318778	318770	320996	369187	0	325640	336779	343538	385115	0	315465	306753	365757	0	0	326863	336109	380773	0	0
A7035	383493	389817	389833	444938	0	389593	413215	428198	469707	0	381178	384995	443392	0	0	395974	415121	457540	0	0
A7036	0	38050	37752	40936	0	0	39082	38992	42254	0	0	37609	40548	0	0	38111	40022	40620	0	0
A7037	422638	397075	391156	437706	0	426523	415076	415823	450369	0	403866	378349	440996	0	0	410645	409933	456125	0	0
A7038	493417	499616	539514	645149	0	516138	530279	578689	679492	0	481990	502265	621376	0	0	505467	550810	656325	0	0
A7039	165514	167585	172204	187702	0	170953	179799	190847	193496	0	165006	165740	192771	0	0	173488	184737	196250	0	0
A7044	0	224	178	149	0	0	227	172	158	0	0	203	143	0	0	251	195	164	0	0
A7045	0	1283	981	1119	0	0	1418	884	992	0	0	1654	1007	0	0	1098	2448	1104	0	0
A7046	102877	110184	120609	162050	0	108890	118659	137792	168101	0	104971	109541	148129	0	0	110904	123946	158552	0	0
A7520	0	0	6634	6218	0	0	0	6347	5983	0	0	6659	6330	0	0	0	6528	6218	0	0
A7521	0	0	4927	4693	0	0	0	4739	4478	0	0	5101	4822	0	0	0	5181	4706	0	0
A7526	0	0	14163	14559	0	0	0	14241	14735	0	0	14187	14682	0	0	0	14166	15164	0	0
A9270	67446	62541	55357	55878	0	66851	61183	54354	56061	0	64221	61069	54818	0	0	64425	58083	56152	0	0
A9276	2127	2466	2889	3426	0	2161	2592	3454	4110	0	2330	2837	3434	0	0	2509	3179	3244	0	0
A9277	331	496	743	695	0	391	505	750	871	0	398	596	752	0	0	491	765	773	0	0
B4034	65988	60054	60024	58501	0	63101	58223	58874	57237	0	59508	57232	59721	0	0	58822	57683	57498	0	0
B4035	180573	153953	149095	131341	0	171576	146882	142712	126679	0	156653	150873	140864	0	0	150369	145485	134782	0	0
B4036	16711	15413	13766	13887	0	15902	14675	13520	13408	0	15030	13455	13773	0	0	14920	13386	13549	0	0
B4081	0	38	22	27	0	0	48	33	32	0	0	30	29	0	0	45	30	23	0	0
B4082	0	52	29	31	0	0	51	37	27	0	0	40	30	0	0	37	46	25	0	0
B4083	0	19	14	12	0	0	14	13	13	0	0	17	12	0	0	14	17	10	0	0
B4087	0	5501	4112	4149	0	0	5022	3985	3949	0	0	4341	4199	0	0	5566	4261	4207	0	0
B4088	0	2467	2461	2582	0	0	2384	2350	2310	0	0	2336	2438	0	0	2283	2244	2557	0	0
B4100	1022	985	1068	1208	0	945	1088	1042	1055	0	973	1042	1063	0	0	1026	1004	1026	0	0
B4102	216	162	128	152	0	213	137	123	150	0	162	135	114	0	0	168	127	120	0	0
B4103	81	79	66	72	0	68	86	67	71	0	66	54	79	0	0	68	56	70	0	0
B4104	76	48	74	60	0	51	65	70	45	0	32	78	58	0	0	39	56	48	0	0
B4149	0	825	762	723	0	0	771	669	703	0	0	738	658	0	0	853	727	649	0	0
B4150	115192	98590	94510	79691	0	108938	94013	88471	75611	0	102519	94912	87411	0	0	99062	92761	82697	0	0
B4152	94287	87131	89285	86695	0	92463	85341	87070	85263	0	87660	85967	88563	0	0	86306	86521	86481	0	0
B4153	11698	10738	10686	10439	0	11463	10470	10268	9835	0	10842	10201	10336	0	0	10464	10476	10275	0	0
B4154	75205	61664	53271	45417	0	70770	57726	50924	43668	0	64274	56095	50514	0	0	61462	52893	47402	0	0
B4155	0	15001	13553	12212	0	0	14628	12983	11334	0	0	14148	13073	0	0	15242	13493	12138	0	0
B4157	168	256	265	270	0	164	235	235	259	0	196	201	251	0	0	212	231	245	0	0
B4158	21	15	26	18	0	17	25	22	26	0	13	15	21	0	0	16	22	22	0	0
B4160	589	571	538	518	0	568	557	477	480	0	562	467	494	0	0	552	479	443	0	0
B4161	240	235	214	224	0	238	215	183	223	0	244	175	197	0	0	218	196	224	0	0
B4162	69	49	99	103	0	52	76	82	97	0	59	74	93	0	0	43	110	102	0	0
B9000	0	175	101	74	0	0	169	108	72	0	0	157	118	0	0	166	97	94	0	0
K0820	0	4	72	133	0	0	1	120	138	0	0	4	161	0	0	6	28	158	0	0
K0821	0	186	2514	3826	0	0	226	3012	4080	0	0	648	3882	0	0	227	1763	3950	0	0
K0822	26779	19718	10248	8642	0	25829	17487	9311	8455	0	24672	14430	8882	0	0	21748	11154	8886	0	0
K0823	309694	200581	67647	63153	0	293481	166730	63148	61635	0	267317	122401	62511	0	0	231497	73947	62851	0	0
K0824	2823	2053	1219	1147	0	2791	1837	1178	1139	0	2645	1596	1180	0	0	2266	1276	1137	0	0
K0825	32216	24270	9728	10724	0	32120	20460	9756	10620	0	30402	15283	10009	0	0	27120	9776	10460	0	0
K0826	0	183	158	161	0	0	156	162	155	0	0	144	154	0	0	234	144	158	0	0
K0827	0	1277	656	760	0	0	1047	697	759	0	0	827	759	0	0	1479	621	722	0	0
K0828	0	19	6	3	0	0	12	4	6	0	0	9	2	0	0	22	4	3	0	0
K0829	0	28	4	12	0	0	25	6	11	0	0	15	6	0	0	26	8	8	0	0
K0848	964	0	0	0	0	1017	0	0	0	0	887	0	0	0	0	0	0	0	0	0
K0849	526	0	0	0	0	553	0	0	0	0	499	0	0	0	0	0	0	0	0	0
K0851	85	61	26	13	0	84	55	34	15	0	80	29	19	0	0	80	20	20	0	0
K0856	1526	0	0	0	0	1516	0	0	0	0	1310	0	0	0	0	0	0	0	0	0
K0861	2002	0	0	0	0	2269	0	0	0	0	2050	0	0	0	0	0	0	0	0	0
L0112	0	0	7	4	0	0	0	6	2	0	0	4	1	0	0	0	2	2	0	0
L0113	0	0	29	34	0	0	0	53	35	0	0	50	51	0	0	0	48	39	0	0
L0120	5485	5196	4739	4747	0	5423	5154	4965	4877	0	5162	5163	5064	0	0	5062	4861	4775	0	0
L0130	0	0	39	32	0	0	0	46	30	0	0	50	29	0	0	0	31	35	0	0
L0140	0	0	190	265	0	0	0	166	378	0	0	209	200	0	0	0	218	234	0	0
L0150	0	0	435	569	0	0	0	434	528	0	0	475	577	0	0	0	541	654	0	0
L0160	0	0	80	99	0	0	0	105	103	0	0	116	130	0	0	0	90	94	0	0
L0170	0	0	30	33	0	0	0	37	29	0	0	32	23	0	0	0	32	39	0	0
L0172	2574	2396	2254	2208	0	2714	2396	2509	2070	0	2394	2519	2501	0	0	2433	2325	2203	0	0
L0174	0	0	3402	3203	0	0	0	3430	3412	0	0	3728	3524	0	0	0	3468	3384	0	0
L0180	0	0	979	1259	0	0	0	1091	1241	0	0	447	1078	0	0	0	803	1200	0	0
L0190	0	0	48	20	0	0	0	60	30	0	0	48	40	0	0	0	41	29	0	0
L0200	0	0	81	83	0	0	0	97	87	0	0	88	94	0	0	0	76	92	0	0
L0210	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
L0220	0	0	239	93	0	0	0	235	97	0	0	246	188	0	0	0	244	117	0	0
L0450	0	0	156	165	0	0	0	182	144	0	0	191	169	0	0	0	213	195	0	0
L0452	0	0	0	2	0	0	0	1	0	0	0	2	3	0	0	0	2	1	0	0
L0454	0	0	97	58	0	0	0	99	69	0	0	110	85	0	0	0	117	71	0	0
L0455	0	0	4	29	0	0	0	10	33	0	0	0	17	0	0	0	0	29	0	0
L0456	0	0	1825	1690	0	0	0	1860	1802	0	0	1829	1951	0	0	0	1881	1801	0	0
L0457	0	0	172	623	0	0	0	374	1027	0	0	0	476	0	0	0	0	587	0	0
L0458	0	0	60	72	0	0	0	51	49	0	0	76	56	0	0	0	79	70	0	0
L0460	0	0	469	405	0	0	0	479	480	0	0	530	421	0	0	0	455	422	0	0
L0462	0	0	85	107	0	0	0	103	152	0	0	116	112	0	0	0	84	106	0	0
L0464	0	0	877	942	0	0	0	834	898	0	0	657	874	0	0	0	741	880	0	0
L0466	0	0	15	15	0	0	0	24	14	0	0	22	15	0	0	0	15	10	0	0
L0467	0	0	2	3	0	0	0	7	6	0	0	0	4	0	0	0	0	3	0	0
L0468	0	0	15	14	0	0	0	23	15	0	0	20	26	0	0	0	31	17	0	0
L0470	0	0	21	22	0	0	0	15	16	0	0	23	24	0	0	0	21	17	0	0
L0472	0	0	1430	1266	0	0	0	1579	1371	0	0	1467	1414	0	0	0	1411	1221	0	0
L0480	0	0	36	21	0	0	0	35	38	0	0	52	32	0	0	0	32	30	0	0
L0482	0	0	222	143	0	0	0	177	145	0	0	209	173	0	0	0	180	165	0	0
L0484	0	0	59	41	0	0	0	56	54	0	0	78	50	0	0	0	58	62	0	0
L0486	0	0	517	661	0	0	0	595	706	0	0	584	611	0	0	0	509	625	0	0
L0488	0	0	9	10	0	0	0	7	4	0	0	9	10	0	0	0	14	11	0	0
L0490	0	0	13	3	0	0	0	3	5	0	0	2	5	0	0	0	3	10	0	0
L0491	0	0	10	12	0	0	0	27	5	0	0	23	21	0	0	0	16	9	0	0
L0492	0	0	7	7	0	0	0	3	5	0	0	3	4	0	0	0	8	8	0	0
L0621	0	0	927	1057	0	0	0	1034	1072	0	0	989	928	0	0	0	1037	1134	0	0
L0622	0	0	10	16	0	0	0	24	15	0	0	27	13	0	0	0	14	16	0	0
L0623	0	0	2	12	0	0	0	6	6	0	0	16	5	0	0	0	7	11	0	0
L0624	0	0	3	3	0	0	0	6	4	0	0	3	3	0	0	0	1	1	0	0
L0625	0	0	1946	1882	0	0	0	2205	2111	0	0	2378	2294	0	0	0	2295	2033	0	0
L0626	2610	2850	2516	1797	0	2986	3322	2530	1971	0	3022	3201	2361	0	0	2963	3074	2004	0	0
L0627	16881	16107	12584	8643	0	17419	16530	11998	9206	0	18001	17632	11416	0	0	18992	20567	9960	0	0
L0628	0	0	950	890	0	0	0	1084	986	0	0	1310	1121	0	0	0	1172	1040	0	0
L0629	0	0	11	22	0	0	0	23	19	0	0	17	23	0	0	0	15	24	0	0
L0630	0	0	843	627	0	0	0	934	672	0	0	1245	779	0	0	0	1111	781	0	0
L0631	36508	35237	16416	7779	0	38179	36990	13260	7460	0	41384	33942	11271	0	0	43780	32105	9351	0	0
L0632	0	0	2	4	0	0	0	7	5	0	0	1	3	0	0	0	3	3	0	0
L0633	0	0	195	147	0	0	0	223	141	0	0	265	224	0	0	0	276	186	0	0
L0634	0	0	6	6	0	0	0	8	7	0	0	9	10	0	0	0	11	5	0	0
L0635	0	0	24	26	0	0	0	34	86	0	0	22	17	0	0	0	17	19	0	0
L0636	0	0	38	18	0	0	0	45	20	0	0	86	31	0	0	0	90	31	0	0
L0637	19826	24355	18774	11506	0	21875	25806	17384	11064	0	22813	25440	15480	0	0	23722	24527	13196	0	0
L0638	0	0	83	109	0	0	0	113	112	0	0	115	103	0	0	0	100	102	0	0
L0639	0	0	164	130	0	0	0	151	123	0	0	197	171	0	0	0	160	162	0	0
L0640	0	0	120	103	0	0	0	113	100	0	0	119	130	0	0	0	103	128	0	0
L0641	0	0	111	871	0	0	0	467	1027	0	0	0	818	0	0	0	0	793	0	0
L0642	0	0	13101	8885	0	0	0	15464	9826	0	0	0	17118	0	0	0	2	15188	0	0
L0643	0	0	46	94	0	0	0	121	152	0	0	0	120	0	0	0	0	140	0	0
L0648	0	0	11961	17859	0	0	0	15656	18872	0	0	2	19995	0	0	0	7	22436	0	0
L0650	0	0	6706	20671	0	0	0	10469	25951	0	0	0	14289	0	0	0	1	16207	0	0
L0651	0	0	47	10	0	0	0	58	14	0	0	0	28	0	0	0	0	39	0	0
L0700	0	0	5	5	0	0	0	8	3	0	0	3	2	0	0	0	4	8	0	0
L0710	0	0	10	13	0	0	0	12	10	0	0	19	17	0	0	0	11	13	0	0
L0810	0	0	5	2	0	0	0	7	1	0	0	4	3	0	0	0	7	3	0	0
L0830	0	0	2	1	0	0	0	1	2	0	0	1	0	0	0	0	1	3	0	0
L0859	0	0	48	43	0	0	0	77	52	0	0	57	43	0	0	0	46	54	0	0
L0861	0	0	3	0	0	0	0	5	1	0	0	5	10	0	0	0	4	0	0	0
L0970	0	0	12	9	0	0	0	7	7	0	0	21	15	0	0	0	10	13	0	0
L0972	0	0	424	225	0	0	0	299	190	0	0	372	257	0	0	0	341	205	0	0
L0974	0	0	21	15	0	0	0	9	9	0	0	16	13	0	0	0	16	10	0	0
L0976	0	0	279	202	0	0	0	261	204	0	0	263	237	0	0	0	272	223	0	0
L0978	0	0	4	1	0	0	0	4	3	0	0	2	1	0	0	0	2	3	0	0
L0980	0	0	1	2	0	0	0	0	0	0	0	1	5	0	0	0	1	2	0	0
L0982	0	0	9	2	0	0	0	17	20	0	0	7	18	0	0	0	4	6	0	0
L0984	0	0	86	79	0	0	0	103	73	0	0	97	102	0	0	0	91	92	0	0
L0999	0	0	77	107	0	0	0	72	91	0	0	104	119	0	0	0	73	110	0	0
L1000	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
L1005	0	0	4	125	0	0	0	23	340	0	0	11	22	0	0	0	4	34	0	0
L1010	0	0	16	12	0	0	0	16	11	0	0	23	13	0	0	0	13	13	0	0
L1020	0	0	17	22	0	0	0	18	19	0	0	28	19	0	0	0	15	21	0	0
L1025	0	0	1	0	0	0	0	8	1	0	0	0	4	0	0	0	1	0	0	0
L1030	0	0	11	4	0	0	0	8	4	0	0	8	3	0	0	0	5	4	0	0
L1040	0	0	14	5	0	0	0	19	11	0	0	14	12	0	0	0	11	16	0	0
L1050	0	0	18	12	0	0	0	10	10	0	0	15	10	0	0	0	16	15	0	0
L1060	0	0	6	4	0	0	0	4	4	0	0	6	6	0	0	0	4	6	0	0
L1070	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	2	1	0	0
L1080	0	0	1	0	0	0	0	0	2	0	0	1	1	0	0	0	3	1	0	0
L1085	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L1090	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
L1100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L1110	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L1120	0	0	9	5	0	0	0	6	5	0	0	10	5	0	0	0	5	6	0	0
