File,Field,Duplicate check,Fillrate,All X in Y,Freq
*/ROP_Files/ROP_DataHospitalAffils_Hospice.txt,HMS_SPEC1,n,90,n,n
*/ROP_Files/ROP_DataHospitalAffils_Hospice.txt,TPV_PHYS_FAC_DECILE,n,100,n,y
*/ROP_Files/ROP_DataHospitalAffils_Hospice.txt,HOSPICE_PHYS_FAC_DECILE,n,100,n,y
*/ROP_Files/ROP_DataHospitalAffils_Hospice.txt,POID2,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils_Hospice.txt,NAME,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils_Hospice.txt,SHARE_RNDUP,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils_IRF.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_IRF.txt,HMS_POID,n,100,ROP_Files/ROP_DataHospital.txt:HMS_POID,n
*/ROP_Files/ROP_DataHospitalAffils_IRF.txt,HMS_PIID,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_IRF.txt,ORG_NAME,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_IRF.txt,CITY,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_IRF.txt,STATE,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_IRF.txt,FIRST,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_IRF.txt,LAST,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_IRF.txt,HMS_SPEC1,n,90,n,n
*/ROP_Files/ROP_DataHospitalAffils_IRF.txt,TPV_PHYS_FAC_DECILE,n,100,n,y
*/ROP_Files/ROP_DataHospitalAffils_IRF.txt,IRF_PHYS_FAC_DECILE,n,100,n,y
*/ROP_Files/ROP_DataHospitalAffils_IRF.txt,POID2,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils_IRF.txt,NAME,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils_IRF.txt,SHARE_RNDUP,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils_LTAC.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_LTAC.txt,HMS_POID,n,100,ROP_Files/ROP_DataHospital.txt:HMS_POID,n
*/ROP_Files/ROP_DataHospitalAffils_LTAC.txt,HMS_PIID,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_LTAC.txt,ORG_NAME,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_LTAC.txt,CITY,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_LTAC.txt,STATE,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_LTAC.txt,FIRST,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_LTAC.txt,LAST,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_LTAC.txt,HMS_SPEC1,n,90,n,n
*/ROP_Files/ROP_DataHospitalAffils_LTAC.txt,TPV_PHYS_FAC_DECILE,n,100,n,y
*/ROP_Files/ROP_DataHospitalAffils_LTAC.txt,LTAC_PHYS_FAC_DECILE,n,100,n,y
*/ROP_Files/ROP_DataHospitalAffils_LTAC.txt,POID2,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils_LTAC.txt,NAME,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils_LTAC.txt,SHARE_RNDUP,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils_SNF.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_SNF.txt,HMS_POID,n,100,ROP_Files/ROP_DataHospital.txt:HMS_POID,n
*/ROP_Files/ROP_DataHospitalAffils_SNF.txt,HMS_PIID,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_SNF.txt,ORG_NAME,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_SNF.txt,CITY,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_SNF.txt,STATE,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_SNF.txt,FIRST,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_SNF.txt,LAST,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils_SNF.txt,HMS_SPEC1,n,90,n,n
*/ROP_Files/ROP_DataHospitalAffils_SNF.txt,TPV_PHYS_FAC_DECILE,n,100,n,y
*/ROP_Files/ROP_DataHospitalAffils_SNF.txt,SNF_PHYS_FAC_DECILE,n,100,n,y
*/ROP_Files/ROP_DataHospitalAffils_SNF.txt,POID2,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils_SNF.txt,NAME,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils_SNF.txt,SHARE_RNDUP,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,HMS_POID,n,100,ROP_Files/ROP_DataHospital.txt:HMS_POID,n
*/ROP_Files/ROP_DataHospitalAffils.txt,HMS_PIID,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,FIRST,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,LAST,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,ADDRESS1,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,ADDRESS2,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,CITY,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,STATE,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,ZIP,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,HMS_SPEC1,n,90,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,HMS_SPEC2,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,NPI,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,WORKLOAD_RNDUP,n,100,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,TPV_PHYS_FAC_DECILE,n,100,n,y
*/ROP_Files/ROP_DataHospitalAffils.txt,HHA_NAME,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,HHA_SHARE,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,HHA_PHYS_FAC_DECILE,n,y,n,y
*/ROP_Files/ROP_DataHospitalAffils.txt,HOSPICE_NAME,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,HOSPICE_SHARE,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,HOSPICE_PHYS_FAC_DECILE,n,y,n,y
*/ROP_Files/ROP_DataHospitalAffils.txt,SNF_NAME,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,SNF_SHARE,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,SNF_PHYS_FAC_DECILE,n,y,n,y
*/ROP_Files/ROP_DataHospitalAffils.txt,LTAC_NAME,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,LTAC_SHARE,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,LTAC_PHYS_FAC_DECILE,n,y,n,y
*/ROP_Files/ROP_DataHospitalAffils.txt,IRF_NAME,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,IRF_SHARE,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,IRF_PHYS_FAC_DECILE,n,y,n,y
*/ROP_Files/ROP_DataHospitalAffils.txt,HHA_POID,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,HOSPICE_POID,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,SNF_POID,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,LTAC_POID,n,y,n,n
*/ROP_Files/ROP_DataHospitalAffils.txt,IRF_POID,n,y,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,HMS_POID,n,100,ROP_Files/ROP_DataHospital.txt:HMS_POID,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,DISCHARGE_CODE,n,100,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,FACILITY_PCT_ALL,n,100,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,FACILITY_PCT_RELEVANT,n,100,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,FACILITY_PCT_UKGI,n,100,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,FACILITY_PCT_CCS,n,100,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,FACILITY_PCT_ORTHO,n,100,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,FACILITY_PCT_CBV,n,100,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,FACILITY_PCT_EW,n,100,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,NATIONAL_PCT_ALL,n,100,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,NATIONAL_PCT_RELEVANT,n,100,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,NATIONAL_PCT_UKGI,n,100,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,NATIONAL_PCT_CCS,n,100,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,NATIONAL_PCT_ORTHO,n,100,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,NATIONAL_PCT_CBV,n,100,n,n
*/ROP_Files/ROP_DataHospitalDischarge.txt,NATIONAL_PCT_EW,n,100,n,n
*/ROP_Files/ROP_DataHospitalHHAAgencyShare.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataHospitalHHAAgencyShare.txt,HOSPITAL_POID,n,100,ROP_Files/ROP_DataHospital.txt:HMS_POID,n
*/ROP_Files/ROP_DataHospitalHHAAgencyShare.txt,AGENCY_POID,n,90,n,n
*/ROP_Files/ROP_DataHospitalHHAAgencyShare.txt,ORG_NAME,n,90,n,n
*/ROP_Files/ROP_DataHospitalHHAAgencyShare.txt,CITY,n,90,n,n
*/ROP_Files/ROP_DataHospitalHHAAgencyShare.txt,STATE,n,90,n,n
*/ROP_Files/ROP_DataHospitalHHAAgencyShare.txt,AGENCY_SHARE,n,90,n,n
*/ROP_Files/ROP_DataHospitalHHAAgencyShare.txt,HHA_OWNER,n,90,n,n
*/ROP_Files/ROP_DataHospitalHHAOwnerShare.txt,TERRITORY,n,90,n,n
*/ROP_Files/ROP_DataHospitalHHAOwnerShare.txt,HOSPITAL_POID,n,90,n,n
*/ROP_Files/ROP_DataHospitalHHAOwnerShare.txt,HHA_OWNER,n,90,n,n
*/ROP_Files/ROP_DataHospitalHHAOwnerShare.txt,OWNER_SHARE,n,90,n,n
*/ROP_Files/ROP_DataHospitalHHAOwnerShare.txt,WEBSITE,n,50,n,n
*/ROP_Files/ROP_DataHospitalHospiceAgencyShare.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataHospitalHospiceAgencyShare.txt,HOSPITAL_POID,n,100,ROP_Files/ROP_DataHospital.txt:HMS_POID,n
*/ROP_Files/ROP_DataHospitalHospiceAgencyShare.txt,AGENCY_POID,n,90,n,n
*/ROP_Files/ROP_DataHospitalHospiceAgencyShare.txt,ORG_NAME,n,90,n,n
*/ROP_Files/ROP_DataHospitalHospiceAgencyShare.txt,CITY,n,90,n,n
*/ROP_Files/ROP_DataHospitalHospiceAgencyShare.txt,STATE,n,90,n,n
*/ROP_Files/ROP_DataHospitalHospiceAgencyShare.txt,AGENCY_SHARE,n,90,n,n
*/ROP_Files/ROP_DataHospitalHospiceAgencyShare.txt,HOSPICE_OWNER,n,90,n,n
*/ROP_Files/ROP_DataHospitalHospiceOwnerShare.txt,TERRITORY,n,90,n,n
*/ROP_Files/ROP_DataHospitalHospiceOwnerShare.txt,HOSPITAL_POID,n,90,n,n
*/ROP_Files/ROP_DataHospitalHospiceOwnerShare.txt,HOSPICE_OWNER,n,90,n,n
*/ROP_Files/ROP_DataHospitalHospiceOwnerShare.txt,OWNER_SHARE,n,90,n,n
*/ROP_Files/ROP_DataHospitalHospiceOwnerShare.txt,WEBSITE,n,50,n,n
*/ROP_Files/ROP_DataHospitalIRFAgencyShare.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataHospitalIRFAgencyShare.txt,HOSPITAL_POID,n,100,ROP_Files/ROP_DataHospital.txt:HMS_POID,n
*/ROP_Files/ROP_DataHospitalIRFAgencyShare.txt,AGENCY_POID,n,y,n,n
*/ROP_Files/ROP_DataHospitalIRFAgencyShare.txt,ORG_NAME,n,y,n,n
*/ROP_Files/ROP_DataHospitalIRFAgencyShare.txt,CITY,n,y,n,n
*/ROP_Files/ROP_DataHospitalIRFAgencyShare.txt,STATE,n,y,n,n
*/ROP_Files/ROP_DataHospitalIRFAgencyShare.txt,AGENCY_SHARE,n,y,n,n
*/ROP_Files/ROP_DataHospitalIRFAgencyShare.txt,IRF_OWNER,n,y,n,n
*/ROP_Files/ROP_DataHospitalIRFOwnerShare.txt,TERRITORY,n,y,n,n
*/ROP_Files/ROP_DataHospitalIRFOwnerShare.txt,HOSPITAL_POID,n,y,n,n
*/ROP_Files/ROP_DataHospitalIRFOwnerShare.txt,IRF_OWNER,n,y,n,n
*/ROP_Files/ROP_DataHospitalIRFOwnerShare.txt,OWNER_SHARE,n,y,n,n
*/ROP_Files/ROP_DataHospitalIRFOwnerShare.txt,WEBSITE,n,50,n,n
*/ROP_Files/ROP_DataHospitalLTACAgencyShare.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataHospitalLTACAgencyShare.txt,HOSPITAL_POID,n,100,ROP_Files/ROP_DataHospital.txt:HMS_POID,n
*/ROP_Files/ROP_DataHospitalLTACAgencyShare.txt,AGENCY_POID,n,y,n,n
*/ROP_Files/ROP_DataHospitalLTACAgencyShare.txt,ORG_NAME,n,y,n,n
*/ROP_Files/ROP_DataHospitalLTACAgencyShare.txt,CITY,n,y,n,n
*/ROP_Files/ROP_DataHospitalLTACAgencyShare.txt,STATE,n,y,n,n
*/ROP_Files/ROP_DataHospitalLTACAgencyShare.txt,AGENCY_SHARE,n,y,n,n
*/ROP_Files/ROP_DataHospitalLTACAgencyShare.txt,LTAC_OWNER,n,y,n,n
*/ROP_Files/ROP_DataHospitalLTACOwnerShare.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataHospitalLTACOwnerShare.txt,HOSPITAL_POID,n,100,n,n
*/ROP_Files/ROP_DataHospitalLTACOwnerShare.txt,LTAC_OWNER,n,y,n,n
*/ROP_Files/ROP_DataHospitalLTACOwnerShare.txt,OWNER_SHARE,n,y,n,n
*/ROP_Files/ROP_DataHospitalLTACOwnerShare.txt,WEBSITE,n,50,n,n
*/ROP_Files/ROP_DataHospitalSNFShare.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataHospitalSNFShare.txt,HOSPITAL_POID,n,100,ROP_Files/ROP_DataHospital.txt:HMS_POID,n
*/ROP_Files/ROP_DataHospitalSNFShare.txt,SNF_POID,n,y,n,n
*/ROP_Files/ROP_DataHospitalSNFShare.txt,ORG_NAME,n,y,n,n
*/ROP_Files/ROP_DataHospitalSNFShare.txt,CITY,n,y,n,n
*/ROP_Files/ROP_DataHospitalSNFShare.txt,STATE,n,y,n,n
*/ROP_Files/ROP_DataHospitalSNFShare.txt,SNF_SHARE,n,y,n,n
*/ROP_Files/ROP_DataHospital.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataHospital.txt,HMS_POID,y,100,n,n
*/ROP_Files/ROP_DataHospital.txt,ORG_NAME,n,100,n,n
*/ROP_Files/ROP_DataHospital.txt,ADDRESS1,n,100,n,n
*/ROP_Files/ROP_DataHospital.txt,CITY,n,100,n,n
*/ROP_Files/ROP_DataHospital.txt,STATE,n,100,n,n
*/ROP_Files/ROP_DataHospital.txt,ZIP,n,90,n,n
*/ROP_Files/ROP_DataHospital.txt,TPV_DECILE,n,y,n,y
*/ROP_Files/ROP_DataHospital.txt,HHA_DECILE,n,y,n,y
*/ROP_Files/ROP_DataHospital.txt,HOSPICE_DECILE,n,y,n,y
*/ROP_Files/ROP_DataHospital.txt,SNF_DECILE,n,y,n,y
*/ROP_Files/ROP_DataHospital.txt,LTAC_DECILE,n,y,n,y
*/ROP_Files/ROP_DataHospital.txt,IRF_DECILE,n,y,n,y
*/ROP_Files/ROP_DataHospital.txt,CHF_AVG_LOS,n,y,n,n
*/ROP_Files/ROP_DataHospital.txt,PNEU_AVG_LOS,n,y,n,n
*/ROP_Files/ROP_DataHospital.txt,HA_AVG_LOS,n,y,n,n
*/ROP_Files/ROP_DataHospital.txt,CHF_READMIT_RATE,n,y,n,n
*/ROP_Files/ROP_DataHospital.txt,PNEU_READMIT_RATE,n,y,n,n
*/ROP_Files/ROP_DataHospital.txt,HA_READMIT_RATE,n,y,n,n
*/ROP_Files/ROP_DataSNFAffils_HHA.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils_HHA.txt,HMS_POID,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils_HHA.txt,HMS_PIID,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils_HHA.txt,ORG_NAME,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils_HHA.txt,CITY,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils_HHA.txt,STATE,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils_HHA.txt,FIRST,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils_HHA.txt,LAST,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils_HHA.txt,HMS_SPEC1,n,90,n,n
*/ROP_Files/ROP_DataSNFAffils_HHA.txt,TPV_PHYS_FAC_DECILE,n,100,n,y
*/ROP_Files/ROP_DataSNFAffils_HHA.txt,HHA_PHYS_FAC_DECILE,n,100,n,y
*/ROP_Files/ROP_DataSNFAffils_HHA.txt,POID2,n,y,n,n
*/ROP_Files/ROP_DataSNFAffils_HHA.txt,NAME,n,y,n,n
*/ROP_Files/ROP_DataSNFAffils_HHA.txt,SHARE_RNDUP,n,y,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,HMS_POID,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,HMS_PIID,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,FIRST,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,LAST,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,ADDRESS1,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,ADDRESS2,n,y,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,CITY,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,STATE,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,ZIP,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,HMS_SPEC1,n,90,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,HMS_SPEC2,n,y,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,NPI,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,WORKLOAD_RNDUP,n,100,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,TPV_PHYS_FAC_DECILE,n,100,n,y
*/ROP_Files/ROP_DataSNFAffils.txt,HHA_NAME,n,y,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,HHA_SHARE,n,y,n,n
*/ROP_Files/ROP_DataSNFAffils.txt,HHA_PHYS_FAC_DECILE,n,100,n,y
*/ROP_Files/ROP_DataSNFAffils.txt,HHA_POID,n,y,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,HMS_POID,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,DISCHARGE_CODE,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,FACILITY_PCT_ALL,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,FACILITY_PCT_RELEVANT,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,FACILITY_PCT_UKGI,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,FACILITY_PCT_CCS,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,FACILITY_PCT_ORTHO,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,FACILITY_PCT_CBV,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,FACILITY_PCT_EW,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,NATIONAL_PCT_ALL,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,NATIONAL_PCT_RELEVANT,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,NATIONAL_PCT_UKGI,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,NATIONAL_PCT_CCS,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,NATIONAL_PCT_ORTHO,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,NATIONAL_PCT_CBV,n,100,n,n
*/ROP_Files/ROP_DataSNFDischarge.txt,NATIONAL_PCT_EW,n,100,n,n
*/ROP_Files/ROP_DataSNFHHAAgencyShare.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataSNFHHAAgencyShare.txt,SNF_POID,n,100,n,n
*/ROP_Files/ROP_DataSNFHHAAgencyShare.txt,AGENCY_POID,n,y,n,n
*/ROP_Files/ROP_DataSNFHHAAgencyShare.txt,ORG_NAME,n,y,n,n
*/ROP_Files/ROP_DataSNFHHAAgencyShare.txt,CITY,n,y,n,n
*/ROP_Files/ROP_DataSNFHHAAgencyShare.txt,STATE,n,y,n,n
*/ROP_Files/ROP_DataSNFHHAAgencyShare.txt,SNF_SHARE,n,y,n,n
*/ROP_Files/ROP_DataSNFHHAAgencyShare.txt,HHA_OWNER,n,y,n,n
*/ROP_Files/ROP_DataSNFHHAOwnerShare.txt,TERRITORY,n,y,n,n
*/ROP_Files/ROP_DataSNFHHAOwnerShare.txt,SNF_POID,n,y,n,n
*/ROP_Files/ROP_DataSNFHHAOwnerShare.txt,HHA_OWNER,n,y,n,n
*/ROP_Files/ROP_DataSNFHHAOwnerShare.txt,OWNER_SHARE,n,y,n,n
*/ROP_Files/ROP_DataSNFHHAOwnerShare.txt,WEBSITE,n,50,n,n
*/ROP_Files/ROP_DataSNF.txt,TERRITORY,n,100,n,n
*/ROP_Files/ROP_DataSNF.txt,HMS_POID,y,100,n,n
*/ROP_Files/ROP_DataSNF.txt,ORG_NAME,n,100,n,n
*/ROP_Files/ROP_DataSNF.txt,ADDRESS1,n,100,n,n
*/ROP_Files/ROP_DataSNF.txt,CITY,n,100,n,n
*/ROP_Files/ROP_DataSNF.txt,STATE,n,100,n,n
*/ROP_Files/ROP_DataSNF.txt,ZIP,n,100,n,n
*/ROP_Files/ROP_DataSNF.txt,TPV_DECILE,n,y,n,y
*/ROP_Files/ROP_DataSNF.txt,HHA_DECILE,n,y,n,y
*/ROP_Files/ROP_Roster.txt,TERRITORY,y,100,n,n
*INA/milestones/fac_decile_breakdown.tab,FAC_NATL_RANK,n,100,n,y
*INA/milestones/fac_decile_breakdown.tab,BUCKET,n,n,n,n
*INA/milestones/fac_decile_breakdown.tab,POIDs,n,n,n,n
*INA/milestones/fac_decile_breakdown.tab,MIN_CLAIM_COUNT,n,n,n,n
*INA/milestones/fac_decile_breakdown.tab,MAX_CLAIM_COUNT,n,n,n,n
*INA/milestones/HMS_Individuals.tab,HMS_PIID,y,100,n,n
*INA/milestones/HMS_Individuals.tab,FIRST,n,n,n,n
*INA/milestones/HMS_Individuals.tab,MIDDLE,n,n,n,n
*INA/milestones/HMS_Individuals.tab,LAST,n,n,n,n
*INA/milestones/HMS_Individuals.tab,SUFFIX,n,n,n,n
*INA/milestones/HMS_Individuals.tab,CRED,n,n,n,n
*INA/milestones/HMS_Individuals.tab,PRACTITIONER_TYPE,n,n,n,n
*INA/milestones/HMS_Individuals.tab,HMS_SPEC1,n,n,n,n
*INA/milestones/HMS_Individuals.tab,HMS_SPEC2,n,n,n,n
*INA/milestones/HMS_Individuals.tab,NPI,n,n,n,n
*INA/milestones/HMS_Individuals.tab,ADDRESS1,n,n,n,n
*INA/milestones/HMS_Individuals.tab,ADDRESS2,n,n,n,n
*INA/milestones/HMS_Individuals.tab,CITY,n,n,n,n
*INA/milestones/HMS_Individuals.tab,STATE,n,n,n,n
*INA/milestones/HMS_Individuals.tab,ZIP,n,n,n,n
*INA/milestones/HMS_Individuals.tab,ZIP4,n,n,n,n
*INA/milestones/HMS_Individuals.tab,CBSA_CODE,n,n,n,n
*INA/milestones/HMS_Individuals.tab,CBSA_DESC,n,n,n,n
*INA/milestones/HMS_Individuals.tab,COUNTY,n,n,n,n
*INA/milestones/HMS_Individuals.tab,PHONE1,n,n,n,n
*INA/milestones/HMS_Individuals.tab,FAX1,n,n,n,n
*INA/milestones/HMS_Individuals.tab,HOSPICE_PRACTITIONER_NATL_RANK,n,100,n,y
*INA/milestones/HMS_Organizations.tab,HMS_POID,y,100,n,n
*INA/milestones/HMS_Organizations.tab,ORGTYPE,n,n,n,y
*INA/milestones/HMS_Organizations.tab,ORGNAME,n,n,n,n
*INA/milestones/HMS_Organizations.tab,ADDRESS1,n,n,n,n
*INA/milestones/HMS_Organizations.tab,ADDRESS2,n,n,n,n
*INA/milestones/HMS_Organizations.tab,CITY,n,n,n,n
*INA/milestones/HMS_Organizations.tab,STATE,n,n,n,n
